2022-05-21,R,Withdrawal,Contanti,None,-13.26,EUR,Altre Uscite,,Non mi trovo con i soldi tra app e realtà
2022-05-22,R,Deposit,Contanti,None,50.0,EUR,Entrate,Regali,Regalo zia Rosina
2022-05-23,R,Withdrawal,Contanti,None,-1.0,EUR,Cibo:Mangiare fuori,Colazione,Cornetto
2022-05-26,R,Withdrawal,Contanti,None,-7.0,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-27,R,Withdrawal,Contanti,None,-9.0,EUR,Cibo,Spesa,Spesa sole365
2022-05-28,R,Withdrawal,Contanti,None,-29.75,EUR,Spese domestiche:Abbigliamento,Vestiti,H&M
2022-05-28,R,Withdrawal,Contanti,None,-20.1,EUR,Spese domestiche:Abbigliamento,Vestiti,Pantalone Ovs
2022-05-31,R,Withdrawal,Contanti,None,-1.0,EUR,Cibo:Mangiare fuori,Bibite,Caffe Salerno
2022-05-31,R,Withdrawal,Contanti,None,-2.5,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-31,R,Withdrawal,Contanti,None,-10.5,EUR,Cibo:Mangiare fuori,Bibite,Spritz Luca Janaina
2022-06-04,R,Withdrawal,Contanti,None,-7.3,EUR,Cibo:Mangiare fuori,Bibite,Bar Europa Luca Giuseppe
2022-06-05,R,Withdrawal,Contanti,None,-8.1,EUR,Trasporti,Autobus,Autobus grassani Salerno
2022-06-05,R,Withdrawal,Contanti,None,-2.0,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-06-05,R,Deposit,Contanti,None,1.01,EUR,Altre Entrate,,Soldi dentro regalo Giuseppe e differenza con ordine mamma pentole
2022-06-05,R,Deposit,Contanti,None,5.0,EUR,Altre Entrate,,Soldi mamma Pullman
2022-06-06,R,Withdrawal,Contanti,None,-0.2,EUR,Cibo,Spesa,Casa dell'acqua
2022-06-06,R,Withdrawal,Contanti,None,-3.9,EUR,Viaggi,Altro,Deodorante aereo
2022-06-06,R,Withdrawal,Contanti,None,-3.73,EUR,Cibo,Spesa,Spesa despar Sofiya
2022-06-08,R,Withdrawal,Contanti,None,-1.7,EUR,Cibo,Spesa,Acqua despar
2022-06-08,R,Withdrawal,Contanti,None,-31.1,EUR,Cibo,Spesa,Spesa eurospin
2022-06-09,R,Withdrawal,Contanti,None,-170.0,EUR,Spese domestiche,Affitto,Affitto Giugno
2022-06-09,R,Withdrawal,Contanti,None,-133.5,EUR,Utenze,,Bollette acqua luce e gas
2022-06-09,R,Withdrawal,Contanti,None,-15.2,EUR,Cibo,Spesa,Spesa conad
2022-06-10,R,Withdrawal,Contanti,None,-4.4,EUR,Viaggi,Cibo,Birra
